time,x,y,dx,dy,handle,accel,brake,speed,focus,focus_x,focus_y,comment
1574663269.035,6847.78,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,952.0,489.0,AgentPlugin
1574663269.547,6849.64,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1160.0,491.0,AgentPlugin
1574663270.043,6851.44,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,979.0,492.0,AgentPlugin
1574663270.547,6853.28,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,980.0,514.0,AgentPlugin
1574663271.052,6855.11,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,975.0,540.0,AgentPlugin
1574663271.554,6856.94,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,974.0,534.0,AgentPlugin
1574663272.056,6858.77,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,7,999.0,770.0,AgentPlugin
1574663272.563,6860.62,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1047.0,484.0,AgentPlugin
1574663273.054,6862.4,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1032.0,433.0,AgentPlugin
1574663273.573,6864.28,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1006.0,616.0,AgentPlugin
1574663274.08,6866.13,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,986.0,556.0,AgentPlugin
1574663274.566,6867.88,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,979.0,566.0,AgentPlugin
1574663275.076,6869.76,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,987.0,479.0,AgentPlugin
1574663275.565,6871.53,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,918.0,373.0,AgentPlugin
1574663276.083,6873.41,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,988.0,562.0,AgentPlugin
1574663276.58,6875.21,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,984.0,503.0,AgentPlugin
1574663277.098,6877.1,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,917.0,535.0,AgentPlugin
1574663277.602,6878.94,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1066.0,661.0,AgentPlugin
1574663278.104,6880.76,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,861.0,564.0,AgentPlugin
1574663278.602,6882.58,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,1109.0,530.0,AgentPlugin
1574663279.116,6884.43,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,992.0,515.0,AgentPlugin
1574663279.626,6886.3,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,966.0,556.0,AgentPlugin
1574663280.119,6888.1,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,952.0,529.0,AgentPlugin
1574663280.618,6889.9,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,965.0,603.0,AgentPlugin
1574663281.123,6891.75,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,978.0,539.0,AgentPlugin
1574663281.625,6893.57,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,975.0,511.0,AgentPlugin
1574663282.113,6895.34,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,967.0,500.0,AgentPlugin
1574663282.622,6897.2,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,7,1060.0,911.0,AgentPlugin
1574663283.129,6899.04,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,7,1075.0,925.0,AgentPlugin
1574663283.63,6900.84,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,973.0,528.0,AgentPlugin
1574663284.143,6902.73,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,962.0,500.0,AgentPlugin
1574663284.664,6904.63,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,992.0,545.0,AgentPlugin
1574663285.162,6906.4,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,966.0,511.0,AgentPlugin
1574663285.677,6908.3,3547.0,1.0,0.0,0.0,0.0,0.0,13.1,4,968.0,512.0,AgentPlugin
1574663286.197,6910.19,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,991.0,528.0,AgentPlugin
1574663286.697,6911.99,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,951.0,535.0,AgentPlugin
1574663287.216,6913.89,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,986.0,536.0,AgentPlugin
1574663287.701,6915.68,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,1024.0,542.0,AgentPlugin
1574663288.209,6917.45,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,1008.0,532.0,AgentPlugin
1574663288.711,6919.3,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,1044.0,653.0,AgentPlugin
1574663289.209,6921.13,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,957.0,576.0,AgentPlugin
1574663289.708,6922.94,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,977.0,549.0,AgentPlugin
1574663290.207,6924.75,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,973.0,561.0,AgentPlugin
1574663290.711,6926.59,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,968.0,551.0,AgentPlugin
1574663291.223,6928.48,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,979.0,560.0,AgentPlugin
1574663291.743,6930.38,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,937.0,541.0,AgentPlugin
1574663292.257,6932.24,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,974.0,554.0,AgentPlugin
1574663292.749,6934.05,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,990.0,577.0,AgentPlugin
1574663293.253,6935.85,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,981.0,597.0,AgentPlugin
1574663293.752,6937.68,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,952.0,576.0,AgentPlugin
1574663294.264,6939.54,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,982.0,595.0,AgentPlugin
1574663294.771,6941.39,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,952.0,573.0,AgentPlugin
1574663295.291,6943.27,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,7,954.0,1076.0,AgentPlugin
1574663295.786,6945.06,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,1000.0,579.0,AgentPlugin
1574663296.302,6946.96,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,978.0,569.0,AgentPlugin
1574663296.818,6948.82,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,949.0,657.0,AgentPlugin
1574663297.317,6950.63,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,979.0,592.0,AgentPlugin
1574663297.815,6952.44,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,7,788.0,957.0,AgentPlugin
1574663298.324,6954.29,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,989.0,578.0,AgentPlugin
1574663298.825,6956.06,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,904.0,561.0,AgentPlugin
1574663299.327,6957.94,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,962.0,598.0,AgentPlugin
1574663299.828,6959.76,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,736.0,511.0,AgentPlugin
1574663300.329,6961.58,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,940.0,600.0,AgentPlugin
1574663300.836,6963.43,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,968.0,564.0,AgentPlugin
1574663301.338,6965.27,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,976.0,570.0,AgentPlugin
1574663301.856,6967.15,3546.99,1.0,0.0,0.0,0.0,0.0,13.1,4,1162.0,567.0,AgentPlugin
